"Gene_ID","Pi_gene_0d","Td_gene_0d","Tw_gene_0d","Pi_gene_4d","Td_gene_4d","Tw_gene_4d","Pi_gene_full","Td_gene_full","Tw_gene_full","DOS_east","W_Danaus_plexippus_East","East_Pin_Pis_Monarch","alpha_East","W_alpha_East","Gene_Type","Gene_function"
"DPOGS214400",0.006831331,-1.433698405,0.011047445,0.01299747,0.028050435,0.012891631,0.008424658,-0.845360248,0.010800513,-0.01401475,0.094383057,0.111429615,-0.180610357,-0.017046558,"Paired_control","Signaling"
"DPOGS214414",0.003859832,-0.85886512,0.005265844,0.027237175,-0.82038588,0.03575279,0.007275904,-1.134355867,0.01049482,0.088204199,0.116666667,0.016542617,0.858206137,0.100124049,"Paired_control","Signaling"
"DPOGS214399",0.006053494,-1.275738177,0.009660646,0.021504157,-0.078511602,0.022026272,0.008480834,-0.954055509,0.011462113,0.050821254,0.156415695,0.092225085,0.410384708,0.064190609,"Paired_control","Signaling"
"DPOGS214415",0.000236424,-0.218308526,0.000263968,0.007559508,-1.025941854,0.010733523,0.00193184,-0.720174089,0.002403793,0.048541224,0.066093255,0.013638022,0.793654852,0.052455232,"Paired_control","Recognition"
"DPOGS214416",0.005223597,-1.044803214,0.007191814,0.009032392,-1.065884528,0.012699256,0.006425515,-1.066681572,0.008850547,0.063395441,0.122715405,0.048115728,0.607908008,0.074599677,"Paired_control","Recognition"
"DPOGS214398",0.003968254,-0.123600945,0.004129926,0.004916894,-1.070187255,0.007787066,0.003622139,-0.63305358,0.004430572,-0.03543873,0.016995614,0.055019611,-2.237282901,-0.038023997,"Paired_control","Signaling"
"DPOGS214418",0.007978643,-0.973810208,0.010816846,0.010182109,-1.726541552,0.019920401,0.007182376,-1.259677284,0.010728169,0.019340415,0.041666667,0.021095407,0.493710232,0.02057126,"Paired_control","Signaling"
"DPOGS214397",0.002369607,-1.407683732,0.004007379,0.011617586,-0.825762978,0.015215517,0.00531443,-1.115321734,0.007537121,0.032385988,0.033469945,0,1,0.033469945,"Immune_genes","Recognition"
"DPOGS214421",0.007454425,-0.404201324,0.008382702,0.016365701,-1.337276054,0.026009431,0.009772679,-0.655464738,0.011792268,-0.071245782,0.034897714,0.117276881,-2.360589256,-0.082379168,"Paired_control","Signaling"
"DPOGS214422",0.005186396,-1.333622057,0.007932921,0.012108385,-1.458712223,0.019623406,0.006962591,-1.355855492,0.010652264,0.004926898,0.084879146,0.0791112,0.067954801,0.005767945,"Paired_control","Recognition"
"DPOGS214423",0.003497833,-0.729249442,0.004458023,0.015194682,-0.265067509,0.016472639,0.006183794,-0.634814036,0.007448498,0.029857186,0.074553296,0.041149939,0.448046686,0.033403357,"Paired_control","Recognition"
"DPOGS214394",0.001375391,0.157764317,0.001311088,0.000690506,1.032038418,0.000419206,0.001397787,-0.126728821,0.001450101,0,0,0,NA,NA,"Paired_control","Recognition"
"DPOGS214426",0.005835093,-1.099039711,0.008228205,0.008696386,-0.853098263,0.011390655,0.005966108,-1.087155642,0.00830638,-0.027066538,0.042024401,0.072266601,-0.719634279,-0.0302422,"Paired_control","Recognition"
"DPOGS214428",0.001746351,-1.579100283,0.003493593,0.003028404,-0.218308526,0.003381226,0.00213407,-1.540688523,0.003838791,0.095607845,0.193811075,0.071511242,0.631026027,0.122299833,"Paired_control","Recognition"
"DPOGS214430",0.002912884,-0.992904719,0.003972237,0.00558148,-0.111501875,0.005764451,0.003392141,-0.935706149,0.004486103,0.034665182,0.062459336,0.024718595,0.604244992,0.037740741,"Paired_control","Recognition"
"DPOGS214432",0.007930536,-1.021860193,0.010789393,0.009371874,-1.432135176,0.015203319,0.008642962,-1.202651453,0.012482675,0.027393848,0.086357947,0.054962758,0.363547195,0.03139519,"Paired_control","Recognition"
"DPOGS214391",0.004039297,-0.798223696,0.005257763,0.008330304,-1.844371553,0.017654646,0.005905445,-1.538023848,0.009947349,0.067251462,0.072100313,0,1,0.072100313,"Paired_control","Signaling"
"DPOGS214433",0.009588383,-1.121104791,0.013614473,0.001370562,-1.337838808,0.003096062,0.007063794,-1.252095475,0.010491556,0.029675705,0.113594041,0.07797068,0.313602375,0.035623361,"Paired_control","Signaling"
"DPOGS214434",0.005636532,-1.586231605,0.009574722,0.003181217,-0.798189857,0.004175814,0.004631733,-1.603156941,0.007880822,0.060603155,0.092384519,0.02455686,0.734188588,0.06782766,"Paired_control","Recognition"
"DPOGS214436",0.001042939,-0.767533475,0.001647264,0.011514442,-1.239604159,0.018957038,0.003151473,-1.267616663,0.005148825,0.102136182,0.113754647,0,1,0.113754647,"Paired_control","Recognition"
"DPOGS214437",0.002351558,-2.229465887,0.008460022,0.002819549,-1.733240687,0.010143678,0.003135175,-2.260614467,0.00926586,-0.682713348,0.46474359,0,1,0.46474359,"Paired_control","Signaling"
"DPOGS214438",0.004010139,-0.9671395,0.005512193,0.0039801,-1.085104479,0.006136673,0.003852629,-1.200621471,0.005690548,-0.008118835,0.029337804,0.038012499,-0.295683166,-0.008674695,"Paired_control","Signaling"
"DPOGS214439",0.001735684,-1.601617721,0.003224018,0.001836058,-2.130035657,0.005273703,0.00205366,-1.562154636,0.003560346,-0.072629401,0.111796453,0.209459208,-0.873576503,-0.097662755,"Paired_control","Signaling"
"DPOGS209044",0.0001665,-1.151418009,0.000599005,0.00330277,-0.744735989,0.00478832,0.00081731,-1.08108137,0.001392809,0.197399527,0.245949926,0,1,0.245949926,"Paired_control","Modulation"
"DPOGS209046",0.000460829,-1.889147791,0.001657891,0.007423372,-0.806204853,0.009968787,0.00202262,-1.647839871,0.003852332,0.06,0.063829787,0,1,0.063829787,"Paired_control","Modulation"
"DPOGS209047",0.002063082,-1.550967896,0.00398408,0.002515007,-1.847363362,0.006914076,0.002344145,-1.86519035,0.004916009,0.067307976,0.11722913,0.039091109,0.666540998,0.078138021,"Paired_control","Modulation"
"DPOGS209048",0.000574493,-1.733240687,0.002066808,0.001645628,-1.241374607,0.004046822,0.002841466,-1.716587564,0.005710515,-0.101241553,0.046511628,0.170529801,-2.666390728,-0.124018173,"Paired_control","Modulation"
"DPOGS209040",0.001665942,-2.183256609,0.004690514,0,NA,0,0.000943706,-2.183256609,0.002657034,0.058935361,0.062626263,0,1,0.062626263,"Paired_control","Modulation"
"DPOGS209038",0.001551582,-0.744387027,0.00216855,0.005835668,-1.347531992,0.010581248,0.00219651,-1.379919154,0.003765175,0.016545987,0.088588589,0.069328094,0.217415071,0.019260494,"Paired_control","Modulation"
"DPOGS209037",0.00117188,-0.293692343,0.001363253,0.001970443,-1.889147791,0.007088915,0.002222705,-1.388704565,0.003911312,-0.15034312,0.307692308,0.627702819,-1.040034163,-0.320010512,"Paired_control","Modulation"
"DPOGS209052",0.003921526,-0.212062158,0.00418978,0.000721501,-1.733240687,0.002595689,0.002433696,-0.668397799,0.003025587,0.10696359,0.184402924,0.051225305,0.722209909,0.133177619,"Paired_control","Modulation"
"DPOGS209035",0.000939275,-1.935101494,0.002357552,0.004698048,-1.725967338,0.009494083,0.001895265,-2.133653253,0.004503513,0.034711965,0.035960214,0,1,0.035960214,"Paired_control","Modulation"
"DPOGS209057",0.007912992,-0.988013484,0.01142103,0.003680699,-0.018647381,0.003724249,0.005527087,-1.050305014,0.008093643,-0.237167901,0.158238173,0.596902316,-2.772176489,-0.438664143,"Paired_control","Modulation"
"DPOGS209033",0.001654846,0.818617865,0.001093503,0.011544012,-0.307008898,0.012978443,0.005138965,-0.41843608,0.005907429,-0.104710496,0.046089385,0.174769578,-2.791970237,-0.128680192,"Paired_control","Modulation"
"DPOGS209032",0.001394611,-1.846861732,0.003619341,0,NA,0,0.001075644,-2.136152104,0.003106269,0.131952017,0.15201005,0,1,0.15201005,"Paired_control","Modulation"
"DPOGS209061",0.001653439,-1.857327158,0.004588807,0.002209131,-1.733240687,0.007947624,0.002837984,-2.306085423,0.008261405,0.084282221,0.274525969,0.150896775,0.450336972,0.123629193,"Paired_control","Modulation"
"DPOGS209030",0.005897024,-1.032686592,0.00830163,0.006534618,-1.069856098,0.009883584,0.005755959,-1.162516533,0.008363651,-0.014660419,0.129915381,0.148947738,-0.146498106,-0.019032357,"Paired_control","Modulation"
"DPOGS209063",0.002398937,-1.326786634,0.003944764,0.024738599,-0.94426435,0.033651249,0.006375095,-1.231678674,0.009430208,0.098703371,0.133496632,0.019441572,0.854366574,0.11405506,"Paired_control","Modulation"
"DPOGS209064",0.001863992,0.768133152,0.001474034,0,NA,0,0.001053238,0.371399592,0.00093737,-0.518668564,0.049689441,1.304178481,-25.24659193,-1.25448904,"Paired_control","Modulation"
"DPOGS209065",0.003908786,-1.876320357,0.008118229,0.013379872,-0.787574437,0.017490321,0.005070858,-1.661077681,0.009061113,0.047603995,0.064872657,0.013496308,0.791956917,0.05137635,"Paired_control","Modulation"
"DPOGS209028",0.002689574,-1.866423069,0.00535113,0.011239862,-1.30838067,0.017344548,0.005450925,-1.641475335,0.009426554,0.024575188,0.192176871,0.15824271,0.176577757,0.033934161,"Paired_control","Modulation"
"DPOGS209026",0.003634863,-0.484462458,0.004201196,0.002814622,-0.581961239,0.00352018,0.003957831,-0.404613356,0.00443556,-0.012112141,0,0.012260644,NA,NA,"Paired_control","Modulation"
"DPOGS209024",0.000411692,-1.510602523,0.001481113,0.002951594,-2.005645787,0.010618726,0.00133939,-2.282946826,0.004444505,0.215384615,0.274509804,0,1,0.274509804,"Paired_control","Modulation"
"DPOGS209067",0.000875122,-1.34565511,0.001504527,0.021451914,-1.149002656,0.030987942,0.006833766,-1.036411589,0.009333377,0.033166121,0.039817232,0.005152824,0.87058808,0.034664408,"Paired_control","Modulation"
"DPOGS201670",0.002067785,-2.093253315,0.00521306,0.00021978,-1.151418009,0.000790687,0.001268711,-2.221621339,0.003391852,0.020485584,0.02091402,0,1,0.02091402,"Paired_control","Modulation"
"DPOGS201669",0.006423684,-1.423827494,0.010550218,0.009785515,0.0355672,0.009671033,0.007329122,-1.076963762,0.010270186,0.156590015,0.273204904,0.061560367,0.774673273,0.211644537,"Paired_control","Modulation"
"DPOGS201668",0.001758626,-2.013672984,0.004041036,0.006275966,-1.620872867,0.011652722,0.003732298,-1.575118369,0.00636951,0.061168457,0.083489681,0.016144318,0.806630981,0.067345363,"Paired_control","Modulation"
"DPOGS201666",0,NA,0,0.002186589,-1.733240687,0.007866526,0.001289081,-1.244976742,0.00233612,0,0,0,NA,NA,"Paired_control","Modulation"
"DPOGS201672",0.012202847,-1.062959947,0.0170109,0.016956074,-1.327899873,0.027594435,0.013496249,-1.090614879,0.018829009,-0.074593274,0.154354354,0.263117721,-0.704634261,-0.108763366,"Paired_control","Modulation"
"DPOGS201674",0.004489547,-1.023636872,0.006245876,0.007375013,-0.373852077,0.008390961,0.004948996,-0.808655121,0.006302868,0.054108216,0.05720339,0,1,0.05720339,"Paired_control","Modulation"
"DPOGS201663",0.005178186,-0.835166889,0.006709482,0.002228206,-1.493648595,0.004588807,0.005257222,-1.070059299,0.007320454,0.052144262,0.108117816,0.047586205,0.559867126,0.060531611,"Paired_control","Modulation"
"DPOGS201677",0.003367717,-0.324166846,0.003812658,0.00206044,-1.733240687,0.007412688,0.002868282,-1.556092228,0.005409962,-0.045872599,0.089488636,0.146803194,-0.640467439,-0.057314558,"Paired_control","Modulation"
"DPOGS201678",0.004705683,-1.422998365,0.007855075,0.007357804,0.380172075,0.006424329,0.004206556,-1.36509208,0.006709482,0.031558316,0.099280576,0.062423568,0.371240876,0.036857008,"Immune_genes","Modulation"
"DPOGS201680",0.009374986,-1.1764365,0.013447492,0.004431824,-0.928228754,0.006129635,0.008515796,-1.005647696,0.011466982,0.030882781,0.072207792,0.037841981,0.475929395,0.034365811,"Paired_control","Modulation"
"DPOGS201660",0.00570835,-1.425572502,0.009233918,0.01352413,-1.201463509,0.020246371,0.00721196,-1.41509976,0.011395984,0.018427199,0.076142132,0.05521688,0.274818309,0.020925252,"Paired_control","Modulation"
"DPOGS201682",0.001720388,-1.527302208,0.004729568,0.003759398,-1.510602523,0.013524904,0.002494331,-1.838024038,0.006424329,0.027609056,0.028392959,0,1,0.028392959,"Paired_control","Modulation"
"DPOGS202368",0.003326104,-0.854241431,0.00448209,0.005097432,-2.01611125,0.014102186,0.004027315,-1.607274621,0.007144157,0.061040616,0.095070423,0.026458091,0.721700079,0.068612331,"Paired_control","Modulation"
"DPOGS202364",0.004589604,-1.753577671,0.009627237,0.009857978,-0.753115556,0.013524904,0.008578987,-1.179410001,0.012644712,0.079950498,0.115697311,0.024326792,0.789737618,0.091370519,"Paired_control","Effector"
"DPOGS202363",0.000789702,-0.947572304,0.001198569,0.006784724,-0.764540484,0.008740584,0.002926674,-0.912141772,0.003901687,0.021810276,0.052246604,0.028639543,0.451839144,0.023607061,"Paired_control","Modulation"
"DPOGS202358",0.003227076,-0.155310836,0.003397992,0.020358868,-1.138098484,0.029793991,0.008455093,-0.907968615,0.011142468,0.080321285,0.087336245,0,1,0.087336245,"Paired_control","Modulation"
"DPOGS202376",0.003815937,-1.013742501,0.006229653,0.021640212,-0.438553169,0.025697318,0.006798553,-0.901914575,0.009447543,0.023536757,0.132980483,0.103552398,0.221296272,0.029428085,"Paired_control","Effector"
"DPOGS202356",0.004862614,-1.774939527,0.010220524,0.014592036,-0.293011148,0.016229885,0.008229973,-1.087881521,0.011737763,0.084109106,0.26673377,0.144765999,0.457264076,0.121967771,"Paired_control","Effector"
"DPOGS202354",0.003104481,-1.15265359,0.0049537,0.005269142,-2.130128959,0.016989962,0.004329004,-1.58324018,0.007787066,0.030583124,0.08987744,0.054721611,0.391152989,0.035155829,"Paired_control","Effector"
"DPOGS202353",0.002680052,-0.605165652,0.003355993,0.018475385,-1.066992717,0.026535274,0.007360449,-1.206191675,0.010872962,0.059790877,0.08367283,0.01773027,0.788100026,0.065942559,"Paired_control","Effector"
"DPOGS202380",0.007700038,-1.491360958,0.014356043,0.011179382,-1.32136373,0.024868372,0.008826661,-1.703125378,0.016969927,-0.012601332,0.283715013,0.304822499,-0.074396791,-0.021107487,"Paired_control","Effector"
"DPOGS202381",0.011203631,-0.897571634,0.015446475,0.020502646,-0.111401664,0.021414431,0.014966457,-1.116436985,0.021614566,0.10676804,0.646942801,0.400651112,0.380700872,0.246291688,"Paired_control","Effector"
"DPOGS202382",0.006095935,-1.480415703,0.010458211,0,NA,0,0.003893098,-1.597493615,0.007008359,-0.118975681,0.16286645,0.349585406,-1.146454395,-0.186718957,"Paired_control","Modulation"
"DPOGS202351",0.000956596,-1.139933828,0.001574912,0.002282394,-1.149897625,0.003779017,0.001444252,-1.200699984,0.002226804,0.036539896,0.037925697,0,1,0.037925697,"Paired_control","Modulation"
"DPOGS202386",0.007279904,-1.623886087,0.012978443,0.000545256,-1.510602523,0.001961627,0.004703585,-1.698784825,0.008620506,0.083610302,0.315235008,0.184931422,0.413353794,0.130303587,"Paired_control","Modulation"
"DPOGS202387",0.016391941,0.306666017,0.015154828,0.011954211,-0.978223272,0.016811329,0.013619805,0.061569273,0.013403966,0.061122547,0.156880734,0.080478483,0.487008497,0.07640225,"Paired_control","Modulation"
"DPOGS202349",0.0030111,-2.026120112,0.00739846,0.000686813,-1.510602523,0.002470896,0.002094589,-2.087198079,0.005161195,0.05468543,0.120494336,0.055800464,0.536903841,0.064693872,"Paired_control","Modulation"
"DPOGS213800",0.004548645,-1.823332724,0.008740584,0.003935593,-1.585719417,0.007402519,0.003912256,-1.866124217,0.007582275,0.029373916,0.200749064,0.159840669,0.203778757,0.040908395,"Paired_control","Effector"
"DPOGS213799",0.005918568,-1.386586413,0.009248932,0.007092384,-0.845832041,0.009298371,0.006430942,-1.246706478,0.009454673,0.043508058,0.169863014,0.113202702,0.333564738,0.056660312,"Paired_control","Effector"
"DPOGS213810",0.003239409,-1.424359771,0.005176198,0.007035963,-1.030874518,0.009719465,0.004732178,-1.201487395,0.006843868,0.037966239,0.061861521,0.020711645,0.665193413,0.041149876,"Paired_control","Effector"
"DPOGS213815",0.003807223,-1.484210986,0.006256738,0.007600571,-1.242752886,0.011495193,0.005199691,-1.248396999,0.007666113,0.004911674,0.021906454,0.016802844,0.232972877,0.00510361,"Paired_control","Effector"
"DPOGS213816",0.003510536,-1.778319615,0.006603653,0.00887731,-0.78904396,0.011325565,0.005253347,-1.404705244,0.008230458,0.042669127,0.098294885,0.049129243,0.500185148,0.049165641,"Paired_control","Effector"
"DPOGS213796",0.004077267,-1.22786952,0.006003267,0.011637771,-0.868757186,0.015116069,0.006746923,-0.957567161,0.00893535,0.055952034,0.079258675,0.01779724,0.775453728,0.061461435,"Paired_control","Effector"
"DPOGS211778",0.004938509,-0.721904849,0.006225461,0.0052781,-1.462584805,0.010028221,0.006066199,-0.889984491,0.00796816,0.071922545,0.077496274,0,1,0.077496274,"Paired_control","Signaling"
"DPOGS211780",0.002125076,-1.06785385,0.003104076,0.004853922,-1.139846171,0.007820923,0.002710972,-1.352130393,0.004282886,0.061916115,0.088942308,0.020159983,0.773336411,0.068782325,"Paired_control","Signaling"
"DPOGS211783",0.006386556,-0.988223606,0.008531682,0.0066838,-1.149581105,0.009551447,0.006430452,-0.9814697,0.00856106,0.029052266,0.088282504,0.054928745,0.377807121,0.033353759,"Paired_control","Signaling"
"DPOGS211787",0.009048294,-0.227673564,0.009631371,0.005101499,-0.988013484,0.007363128,0.006527278,-0.419341322,0.00733533,0,0,0,NA,NA,"Paired_control","Signaling"
"DPOGS211789",0.003914179,-0.100532413,0.004040459,0.004180393,-1.756622111,0.009697101,0.004694965,-0.899162866,0.006235051,0,0,0,NA,NA,"Paired_control","Signaling"
"DPOGS211768",0.004110815,-1.884242514,0.008238567,0.00583038,-1.881067584,0.012474426,0.005418424,-1.61719256,0.009333412,0,0,0,NA,NA,"Paired_control","Signaling"
"DPOGS211796",0.001539596,-0.562920259,0.002106338,0.006020799,-0.769448607,0.008861144,0.002396156,-1.263573894,0.004135201,0,0,0,NA,NA,"Paired_control","Signaling"
"DPOGS211797",0.00331399,-1.445152807,0.006907881,0.001428571,-1.151418009,0.005139464,0.002150876,-1.736390551,0.005095785,0.37517934,0.600459242,0,1,0.600459242,"Paired_control","Signaling"
"DPOGS206579",0.000488542,-1.527302208,0.001343065,0.004615558,-0.959871406,0.007290019,0.001183371,-1.782772653,0.002654682,0.075332349,0.081469649,0,1,0.081469649,"Paired_control","Modulation"
"DPOGS206574",0.012422953,-0.199877309,0.01324604,0.032867007,0.234415327,0.030488343,0.017038571,-0.168435606,0.017876395,0.005972114,0.11196641,0.104630788,0.06551627,0.007335622,"Paired_control","Effector"
"DPOGS206573",0.007662396,-1.588923259,0.013313068,0.01004288,-1.538371855,0.018268235,0.009069774,-1.63393404,0.015751111,-0.040408615,0.30262273,0.37499879,-0.239162669,-0.07237606,"Paired_control","Modulation"
"DPOGS206572",0.009722558,-1.429807356,0.016957621,0.022551826,-0.31293874,0.02527605,0.014425903,-1.33654908,0.022695637,-0.12104446,0.400206825,0.685954701,-0.714000506,-0.285747876,"Paired_control","Effector"
"DPOGS206571",0.002741703,-1.493353951,0.005450946,0.024572191,-0.615073859,0.030095958,0.006970899,-1.258560033,0.010707216,-0.000429712,0.056899004,0.057379226,-0.008439894,-0.000480222,"Paired_control","Modulation"
"DPOGS206570",0.007815256,-1.384560202,0.012491752,0.009506173,-1.920770539,0.022271009,0.007260101,-1.518197367,0.012097763,0.058078116,0.224153705,0.142897637,0.362501564,0.081256069,"Paired_control","Modulation"
